,L1_attention-max_word-max_norm,L2_attention-max_word-max_norm,L3_attention-max_word-max_norm,L4_attention-max_word-max_norm,L5_attention-max_word-max_norm,L6_attention-max_word-max_norm,L7_attention-max_word-max_norm,L8_attention-max_word-max_norm,L9_attention-max_word-max_norm,L10_attention-max_word-max_norm,L11_attention-max_word-max_norm,L12_attention-max_word-max_norm,L13_attention-max_word-max_norm,L14_attention-max_word-max_norm,L15_attention-max_word-max_norm,L16_attention-max_word-max_norm,L17_attention-max_word-max_norm,L18_attention-max_word-max_norm,L19_attention-max_word-max_norm,L20_attention-max_word-max_norm,L21_attention-max_word-max_norm,L22_attention-max_word-max_norm,L23_attention-max_word-max_norm,L24_attention-max_word-max_norm,L25_attention-max_word-max_norm,L26_attention-max_word-max_norm,L27_attention-max_word-max_norm,L28_attention-max_word-max_norm,L29_attention-max_word-max_norm,L30_attention-max_word-max_norm,L31_attention-max_word-max_norm,L32_attention-max_word-max_norm,L33_attention-max_word-max_norm,L34_attention-max_word-max_norm,L35_attention-max_word-max_norm,L36_attention-max_word-max_norm,L37_attention-max_word-max_norm,L38_attention-max_word-max_norm,L39_attention-max_word-max_norm,L40_attention-max_word-max_norm,L41_attention-max_word-max_norm,L42_attention-max_word-max_norm,L43_attention-max_word-max_norm,L44_attention-max_word-max_norm,L45_attention-max_word-max_norm,L46_attention-max_word-max_norm,L47_attention-max_word-max_norm,L48_attention-max_word-max_norm
study_1_microsoft-deberta-v2-xxlarge-True,0.524661246466639,0.5040732337250361,0.38578792697350023,0.4439279772528262,0.5174388601260111,0.4995685605270561,0.4926152186140069,0.477211212640354,0.4192972596746424,0.3942059528344926,0.3990828543192721,0.19430710042807817,0.23951015225727665,0.5645102320595081,0.43464465001299074,0.45968814539446007,0.4979493534060411,0.50568761229364,0.49076908170392536,0.5035324200284672,0.4252693450707681,0.3590460969366508,0.3160083573425641,0.22996408612270458,0.2657378681963262,0.5971466457079264,0.39304595441510026,0.4354105444730093,0.4130829606881595,0.4452853149642873,0.4519083004744348,0.5025642997745223,0.3812178734081728,0.4084986274539676,0.2582466015370565,0.31740529424828534,0.2776179108649419,0.6260131030857031,0.38932549281542395,0.4120993757235174,0.40167144538174204,0.43404061298330415,0.4696526199245473,0.4677874751090388,0.4032206332578676,0.430469331763822,0.3855988374894963,0.3833016678058288
study_1_xlnet-large-cased-True,0.40675338247814874,0.44800059555668836,0.504553767336006,0.48542831754390686,0.3760531922936654,0.4207396162852077,0.3911798020583745,0.46028094826653,0.42138593011446246,0.43980749914583617,0.4206704743170232,0.4286045628892607,0.4056321451774077,0.4337621617535547,0.3932074699923948,0.45997474314766124,0.47792457105740555,0.4539354486230951,0.43493652335719035,0.4003355311910814,0.4112398057397227,0.34095192718201106,0.33397693579401716,0.3791225942965994,,,,,,,,,,,,,,,,,,,,,,,,
study_1_google-bigbird-roberta-base-True,0.4850611972640508,0.4648902735717109,0.5835442084067988,0.5128013329521947,0.5111382785529139,0.51438741636437,0.5370819625844236,0.49574134460310143,0.5138561735789087,0.4787265819012518,0.4565373056708225,0.46128010848409084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_1_google-rembert-True,0.47403011210532264,0.5061362705437209,0.46025272932092814,0.3432345797417632,0.36146601688260704,0.11630047417183308,0.20944552920154055,0.4405882089418718,0.4808349583767308,0.5112556804792767,0.49565732082747593,0.5002533386666628,0.4048974241108232,0.5465949815310117,0.4433567342531954,0.46834469385564287,0.5073387656296992,0.5186951615165634,0.504208521090656,0.5285455313950975,0.5079643394007434,0.47974131542385073,0.5469373774735955,0.5953940338478481,0.5958350695543466,0.5049134897426716,0.5277722885556848,0.2990177322895833,0.30189413463484027,0.4895901011885234,0.35773577521814853,0.36403343156162205,,,,,,,,,,,,,,,,
study_1_bert-large-cased-True,0.5095764516103215,0.38162325730035623,0.34202789086894975,0.47636182931838517,0.48734437297157984,0.4353493583794672,0.5350281353450034,0.4193077789600953,0.514365495890543,0.5227484438315286,0.4968199931999003,0.5141825477835005,0.4860243770811441,0.47467469590303873,0.47585177711946647,0.47406178099087276,0.5008884195557264,0.465159388089978,0.4415703079171355,0.5614636514251579,0.499845613178567,0.4850134214205177,0.4605020784847289,0.43184396032400074,,,,,,,,,,,,,,,,,,,,,,,,
study_1_facebook-bart-base-True,0.47567831004605604,0.4935700200949482,0.44223957109636286,0.44186769243084595,0.4669897031888452,0.473355669487342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_1_google-bigbird-roberta-large-True,0.5088113628423975,0.4837282869923644,0.4861103013152672,0.4790246360220084,0.48537987205010563,0.4935594128076083,0.4636860326647736,0.43320131800123757,0.380931943291032,0.48703899100020986,0.46963271622276204,0.4916770565195147,0.49361803524685477,0.46358768344509044,0.49082460652611914,0.5367972635277937,0.44555736886732356,0.47850724835937997,0.5079688662751535,0.4994103229892508,0.4524118644743335,0.4368208296556719,0.48900499400855924,0.4788536664639871,,,,,,,,,,,,,,,,,,,,,,,,
study_1_mwesner-reformer-clm-True,0.3548851022233432,0.3718521706435349,0.36195446221297445,0.36872737485040885,0.3969091569595887,0.3752258336646355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_1_bert-base-cased-True,0.4620784991919254,0.45696191933896285,0.47245598703879294,0.4977755325803097,0.4858457079283469,0.523517969140902,0.47175930679859185,0.4502423468984327,0.42429810333823365,0.4800312457571965,0.5062908343787993,0.3805870052977797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_1_allenai-longformer-base-4096-True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_1_facebook-bart-large-True,0.49566584399267666,0.4513146442638173,0.4363818930548131,0.4789410931042598,0.49517786672569974,0.4696958313856042,0.4689521051762487,0.44333222373357734,0.4834817430207243,0.42852413532047356,0.480896427540678,0.4406149941066148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_1_distilbert-base-cased-True,0.4697774588588695,0.46977318429416404,0.5606961942779639,0.5808656216104063,0.5291481861600451,0.3680284096723265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_1_facebook-muppet-roberta-large-True,0.4684143201203188,0.47356625104134314,0.47467136553764255,0.47726774183429255,0.4754085290893511,0.46093949088523317,0.4592880987568899,0.4919212435434403,0.48450739641775736,0.46218533588833244,0.45535850327524163,0.47966857987647377,0.4789248200884654,0.4487266580523882,0.4259328551251065,0.4513970954172152,0.4509262072275254,0.45030123642815656,0.4556860312166468,0.4591179750969687,0.4649179297964178,0.4704262064913393,0.488922609245397,0.46012397843019703,,,,,,,,,,,,,,,,,,,,,,,,
study_1_xlnet-base-cased-True,0.47902719325245446,0.480521452056033,0.38707871558928075,0.38293972823428585,0.42261098019635857,0.47390134064364464,0.44934586019538736,0.4461107463934729,0.36869428898781725,0.4230627319242461,0.41441637136533677,0.36722924102969534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_1_squeezebert-squeezebert-uncased-True,0.44914899837753963,0.4589224023821547,0.48508095663072914,0.45893754739695575,0.5209868476158749,0.5803403904713083,0.5194739010314176,0.5616952213091918,0.498704027343607,0.5437300915802616,0.5347427326165229,0.28593128294734954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_1_facebook-muppet-roberta-base-True,0.47646877780031566,0.46407633591031733,0.4907203415195995,0.4760261338788896,0.4639530341051079,0.43980962076673313,0.4438972902163984,0.4818996798813535,0.43234372754824296,0.45300391175662075,0.41943599432414946,0.48934457825194505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_1_albert-xxlarge-v2-True,0.4953005895700118,0.5379309024970589,0.5457023369558173,0.5222751836065515,0.4933416833453736,0.499305002548546,0.4889144313383925,0.4994989113794721,0.508882904599426,0.5247393791210107,0.5274739757618551,0.5513863059823642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_1_allenai-longformer-scico-True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_1_microsoft-deberta-large-True,0.47503669464937687,0.4849900633436469,0.4660870246461668,0.47870168994078577,0.44962125069168035,0.45902976889008207,0.46160019838005983,0.4532813303959197,0.43061683558450253,0.4635871553715476,0.4456903526008907,0.4502124905058509,0.4644993890884187,0.4619564957316983,0.4649884425102675,0.4663754579025671,0.4346811203689814,0.44053706788142594,0.46505429516230534,0.4304120074405675,0.4327342453211209,0.4998888100242814,0.5043762038515195,0.45757183210715874,,,,,,,,,,,,,,,,,,,,,,,,
study_1_albert-base-v1-True,0.46541209028666936,0.5548259002499474,0.5368561791230637,0.5406619004285778,0.541691684980741,0.5420012090445908,0.5508477530446645,0.5594965362800143,0.5587276084830012,0.5330196228683621,0.4824654745902256,0.4385887375528271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_1_distilbert-base-uncased-True,0.4543255004486809,0.4752233131403143,0.5964682366507649,0.5089177541304375,0.5484929132489652,0.33766848646352426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_1_distilbert-base-multilingual-cased-True,0.4530139128513029,0.4868303228348326,0.5370165242676297,0.5449937988126845,0.555663219594161,0.4938895624916861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_1_xlm-roberta-base-True,0.5050186431526187,0.4868743610282616,0.47795256546354176,0.48343807083020107,0.573830734843223,0.515382615323337,0.5106658593253666,0.5313081280884666,0.5815922355981205,0.5142598998247396,0.5194848488505925,0.4415120592274704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_1_albert-large-v2-True,0.4826007035194288,0.511830696767028,0.5187450438157591,0.48802284598979395,0.5004891378863521,0.4960016873612703,0.47718941829179295,0.4958091481338594,0.4872998314418605,0.48553300954964757,0.4798448603714295,0.5041154861760974,0.5159802849749738,0.5263030270884371,0.5340771235694591,0.541475820857623,0.5326596788902834,0.5504834460576274,0.5452542087727325,0.5446693281743651,0.5536311925469435,0.5716641589206011,0.530064798121501,0.40232060433403277,,,,,,,,,,,,,,,,,,,,,,,,
study_1_roberta-large-True,0.4696736711127569,0.4742589330015807,0.4752585591829306,0.47720462551664594,0.48290359396718624,0.4651677508780947,0.47243956418146965,0.4825366333458133,0.4783848081945625,0.4619041515259737,0.46380328292809464,0.4719276578359721,0.4660153882759365,0.43424676329653455,0.4283629782619492,0.43376336664919085,0.4333400184609045,0.44094351863644343,0.3816694643922412,0.45718682910235664,0.43753159172813216,0.4477043445028187,0.4089720090637457,0.4884762188303988,,,,,,,,,,,,,,,,,,,,,,,,
study_1_albert-base-v2-True,0.4842299298075642,0.5483900576076177,0.5522265943835138,0.5567575345072944,0.5516007009165734,0.5517889328931067,0.5621494246882431,0.5713937548723949,0.5763828438072912,0.5829381239111637,0.5477640019796212,0.4370972965436386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_1_allenai-longformer-large-4096-finetuned-triviaqa-True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
