,L1_attention-mean_word-mean_norm,L2_attention-mean_word-mean_norm,L3_attention-mean_word-mean_norm,L4_attention-mean_word-mean_norm,L5_attention-mean_word-mean_norm,L6_attention-mean_word-mean_norm,L7_attention-mean_word-mean_norm,L8_attention-mean_word-mean_norm,L9_attention-mean_word-mean_norm,L10_attention-mean_word-mean_norm,L11_attention-mean_word-mean_norm,L12_attention-mean_word-mean_norm,L13_attention-mean_word-mean_norm,L14_attention-mean_word-mean_norm,L15_attention-mean_word-mean_norm,L16_attention-mean_word-mean_norm,L17_attention-mean_word-mean_norm,L18_attention-mean_word-mean_norm,L19_attention-mean_word-mean_norm,L20_attention-mean_word-mean_norm,L21_attention-mean_word-mean_norm,L22_attention-mean_word-mean_norm,L23_attention-mean_word-mean_norm,L24_attention-mean_word-mean_norm
study_1_allenai-longformer-base-4096-True,-0.1368609921354457,-0.11862357116428211,-0.05342055817497154,-0.10952881783511781,-0.13559040947473452,-0.1414203623432468,-0.13896889583329372,-0.13430994358058382,-0.1412128835477314,-0.13795095028571092,-0.13788342523943703,-0.13852527233928522,,,,,,,,,,,,
study_1_facebook-bart-large-True,0.04901310368149788,0.03911226177806467,0.051997851621472455,0.061645165467337296,0.05287741602422952,0.05839237462040928,0.0689095084106826,0.06659216992847246,0.07322518027838297,0.07348140380774601,0.06422040161614216,0.08382482146349665,,,,,,,,,,,,
study_1_distilbert-base-cased-True,0.34068323494462266,0.09273244578193865,0.22519194832005313,0.23493981776548808,0.21426498053117374,0.31050157508573123,,,,,,,,,,,,,,,,,,
study_1_xlnet-base-cased-True,-0.17147315598426197,0.057934143635159335,-0.023676539984569686,0.003984310404875617,0.031569672079265886,0.08112480573992105,0.014596173118326618,0.05040784499555485,0.0383689667238467,0.004204875201243334,0.07123573323175807,-0.02160014693458541,,,,,,,,,,,,
study_1_albert-xxlarge-v2-True,-0.06270645898989523,0.32666620276224256,0.2397910290603204,0.259597669939189,0.2400441264344497,0.23471666982163755,0.19286334386182008,0.20772305518343792,0.1872769315785393,0.167612011121598,0.2004023736240609,0.27579111527712424,,,,,,,,,,,,
study_1_albert-base-v1-True,0.08994940427699634,0.22275404353398645,0.17443075501814437,0.25206042843497956,0.2478028234587634,0.2538547388636556,0.26217767410610754,0.26322541745417655,0.2737799904806151,0.276995790429162,0.2734573570626499,0.22549555182185888,,,,,,,,,,,,
study_1_distilbert-base-uncased-True,0.4528081348247024,-0.02618293588023632,0.3169462361743066,0.17980246615254972,0.3244954467483216,0.09651067794623118,,,,,,,,,,,,,,,,,,
study_1_distilbert-base-multilingual-cased-True,0.15028406759764706,-0.11116547269045586,0.29579518086424583,0.21073141963268194,0.25469840091240176,0.274241407753694,,,,,,,,,,,,,,,,,,
study_1_albert-large-v2-True,0.09062606632744631,0.1586505344695717,0.05344162182705528,0.0893263276995272,0.06654656798373577,0.036475491647000396,0.08070763277259789,0.07005695255221314,0.07706343192160964,0.06490165177359107,0.1090714668042873,0.12613871699245724,0.1269927500621424,0.12937757019450016,0.19919732681012547,0.14596178007334565,0.15502260452891453,0.19116239889089184,0.17497387734339867,0.13101381778005539,0.1890621581818017,0.17047781574759996,0.12552458851570356,0.05023198178528822
study_1_roberta-large-True,0.038485800004951345,0.036458344504068096,0.010055793868248316,0.01677865716249391,0.03895536186409941,0.03845305911060223,0.04766442933905886,0.05930116206251925,0.07299589737843848,0.06924502370287454,0.06638123905918869,0.09876023742733597,0.09961137467008387,0.08587348981712897,0.0900211662297661,0.08033781057507675,0.10675777005034434,0.09449302932176039,0.1072752063601525,0.10208005205564392,0.0831737451002047,0.08946876364428952,0.11289551011880258,0.0843884526019405
study_1_albert-base-v2-True,0.0962451722095464,0.2905893783361634,0.24672746305341123,0.23366025055195228,0.23397642634444463,0.2195314707284094,0.2232964585341108,0.22272844167226777,0.22250865619836094,0.260867079204968,0.3044170475654855,0.18092458663525973,,,,,,,,,,,,
